run,bun,eligible,suite,fixture,metric,pairs,median_A,median_B,median_change_pct,median_abs_pair_pct,p90_abs_pair_pct,A_mad_pct,B_mad_pct,paired_changes_pct
aa-142-3,1.4.2,False,router,10/static-shallow,nsPerOp,5,281.87080999999995,293.27064,4.044345705750829,11.567204475324122,18.71725485515765,1.064565713633114,2.9942274480663937,"[-11.567204475324122, -17.852747104562884, 9.314017196034374, 18.71725485515765, 4.044345705750829]"
aa-142-3,1.4.2,False,router,10/static-deep,nsPerOp,5,506.73074,494.1058699999999,-2.491435589638813,3.493537619136744,16.802684776054512,0.7532639523704358,1.773229287885188,"[-2.6797853752905, -2.65621074268253, -3.493537619136744, 15.740604171754002, -16.802684776054512]"
aa-142-3,1.4.2,False,router,10/param,nsPerOp,5,613.2825,574.57368,-6.311743772242007,10.84889916147942,18.74341086543292,2.945133767880206,3.9825632110402407,"[-18.74341086543292, -10.84889916147942, -5.367600499689152, 18.160764169922604, -5.81478394346191]"
aa-142-3,1.4.2,False,router,10/param-encoded,nsPerOp,5,645.9897000000001,566.01291,-12.380505447687485,12.380505447687485,15.469011688415414,1.7373729023853217,2.6243111663300844,"[-12.333704327285721, -15.469011688415414, -12.380505447687485, 15.108100189287764, -11.616645715821694]"
aa-142-3,1.4.2,False,router,10/wildcard,nsPerOp,5,651.2070699999998,660.5372699999998,1.4327547150248199,14.880625993135865,26.16473042265618,3.113938858188414,8.776046808077886,"[25.979929782260157, 1.4327547150248199, -26.16473042265618, 14.880625993135865, -0.6159568566674212]"
aa-142-3,1.4.2,False,router,10/miss,nsPerOp,5,290.04070000000013,269.23325000000034,-7.173975928205866,13.018253553886128,39.609859349473986,3.8666814691868456,1.8370725012606912,"[-14.33797507200275, -0.7463759693233429, -13.018253553886128, 39.609859349473986, -7.173975928205866]"
aa-142-3,1.4.2,False,router,10/method-miss,nsPerOp,5,303.14503,284.5013700000004,-6.150079386094376,6.8448590432109935,21.136100229727273,0.7719407440061121,2.9952544692492697,"[1.6474611359727387, -5.9783129199849405, 8.059858756464134, 21.136100229727273, -6.8448590432109935]"
aa-142-3,1.4.2,False,router,10/registration,nsPerOp,5,8952.76000000024,9878.89999999993,10.344742850245803,7.830124629700541,31.579375406636345,2.332018282628074,11.847574122622236,"[5.4353666616306695, 7.830124629700541, -31.579375406636345, 18.039742752057307, -2.728432349353971]"
aa-142-3,1.4.2,False,router,100/static-shallow,nsPerOp,5,324.8089700000003,293.0546800000002,-9.776297126277045,13.359662565142516,20.8428418710235,6.802142810280215,2.7432184328195075,"[-11.4593990956118, -1.7937591961111332, -16.47240291477502, 20.8428418710235, -13.359662565142516]"
aa-142-3,1.4.2,False,router,100/static-deep,nsPerOp,5,520.1518500000003,495.1336900000002,-4.809780067109271,11.474991572057514,14.743809845019328,5.765351022014128,1.4242577595558106,"[-6.1655341608417125, 1.0140335484542184, -11.474991572057514, 12.61495713174794, -14.743809845019328]"
aa-142-3,1.4.2,False,router,100/param,nsPerOp,5,538.9098999999999,539.4598500000006,0.10204859847644521,13.646954961504976,34.35530153136499,1.698072349385365,3.8497693572562555,"[-3.74142355985444, 0.10204859847644521, -17.60776395180924, 34.35530153136499, -13.646954961504976]"
aa-142-3,1.4.2,False,router,100/param-encoded,nsPerOp,5,649.7382900000002,584.8362899999995,-9.988944933505561,12.917263964849557,25.290764450062596,9.773844481291142,3.7989332023153364,"[-12.917263964849557, -0.2384014380063193, -19.40962974986754, 25.290764450062596, -6.358549909538902]"
aa-142-3,1.4.2,False,router,100/wildcard,nsPerOp,5,586.0583700000007,554.0997399999992,-5.4531479517989645,13.274879176982301,47.39982810927166,6.497601936817215,4.264807992871394,"[-2.0191299586581724, -9.77649113917125, -13.274879176982301, 39.56142278147033, 47.39982810927166]"
aa-142-3,1.4.2,False,router,100/miss,nsPerOp,5,257.64498000000003,248.6978499999998,-3.472658384417282,4.89948031552665,30.298074579070523,7.310140488668213,2.975268986040395,"[1.041682500333474, 4.89948031552665, -30.298074579070523, 1.7711348383344871, 9.59915439033816]"
aa-142-3,1.4.2,False,router,100/method-miss,nsPerOp,5,281.7594000000008,276.72131000000036,-1.7880823142015667,1.9183533703512223,55.84527550583891,2.6988380866802357,2.74408935112386,"[-1.2251647970392576, -1.9183533703512223, -8.492072239060832, 0.906940460548955, 55.84527550583891]"
aa-142-3,1.4.2,False,router,100/registration,nsPerOp,5,72655.99999999949,83249.49999999945,14.580351244219369,10.634469279894066,50.88450507900346,2.4765332525891233,13.764815404296202,"[-10.634469279894066, -3.579312970794779, 4.382498893162445, 50.88450507900346, 24.854365296769277]"
aa-142-3,1.4.2,False,router,1000/static-shallow,nsPerOp,5,339.43336999999923,310.5507,-8.509083829913155,2.1434097375953365,13.220547035913931,6.274112059165283,5.579150199951328,"[0.9690632582482372, -2.1434097375953365, -8.509083829913155, 1.9843106945969913, 13.220547035913931]"
aa-142-3,1.4.2,False,router,1000/static-deep,nsPerOp,5,536.9170699999995,518.1200699999999,-3.5009130925935383,10.452230056553514,25.876000647694774,0.3128397463689711,4.221700965955726,"[-3.8764394759484566, -10.452230056553514, -3.5009130925935383, 20.60403554026815, 25.876000647694774]"
aa-142-3,1.4.2,False,router,1000/param,nsPerOp,5,555.3819799999997,536.3469399999997,-3.4273780362841455,10.697544721130104,32.10048719970562,3.1599044679123347,1.9500866360867404,"[-1.559318363169071, -0.48409148368684374, -10.697544721130104, 22.95692597012242, 32.10048719970562]"
aa-142-3,1.4.2,False,router,1000/param-encoded,nsPerOp,5,683.195119999998,677.4965099999997,-0.8341116370969348,13.083091764071542,24.8937498503512,1.117753885595822,14.4901115431578,"[-15.489566312131831, 13.083091764071542, -11.748330403764996, 24.8937498503512, 12.280120786607075]"
aa-142-3,1.4.2,False,router,1000/wildcard,nsPerOp,5,601.0703699999999,597.342779999999,-0.6201586679444704,5.4455254903247425,18.355275946809147,1.3902565185504108,9.793469002839542,"[-4.066293737799054, -1.982848505888779, -5.4455254903247425, 18.355275946809147, 9.112575287981507]"
aa-142-3,1.4.2,False,router,1000/miss,nsPerOp,5,282.3375799999985,264.2571799999996,-6.403823394674912,13.78510981483645,36.84390862881297,0.6608542865594178,7.855896290121489,"[-12.383992768755158, -4.993827373100091, -17.737664411978958, 36.84390862881297, 13.78510981483645]"
aa-142-3,1.4.2,False,router,1000/method-miss,nsPerOp,5,308.4225000000015,288.7207699999999,-6.387902957793767,13.088840794688196,21.33328330414408,5.537284082711803,6.024983931706098,"[-18.68615839834844, -0.9004810700411925, -12.405070655180129, 21.33328330414408, 13.088840794688196]"
aa-142-3,1.4.2,False,router,1000/registration,nsPerOp,5,587126.5399999993,618096.63,5.274857784490661,23.056965512166204,77.12603893903128,9.085145427083226,12.240624900349264,"[-24.431763818148823, 23.056965512166204, -1.687653227189967, 77.12603893903128, 3.0235596336904536]"
aa-142-3,1.4.2,False,request,constructor-supplied-url,nsPerOp,5,884.1846999999916,807.9882999999995,-8.617701708703262,8.872462148249905,33.796428506398414,6.773607369591974,5.51462193202504,"[3.8797261058221455, 0.716210947486462, -19.134595004489917, 33.796428506398414, -8.872462148249905]"
aa-142-3,1.4.2,False,request,constructor-parse-url,nsPerOp,5,958.6375500000032,927.5444500000049,-3.243467773612485,7.547274749492095,56.264320128081,3.58682486410052,2.0419452674212533,"[-0.07425456820263632, -2.5717104809471314, -11.135278361786959, 56.264320128081, -7.547274749492095]"
aa-142-3,1.4.2,False,request,metadata,nsPerOp,5,3278.575250000006,3215.6735000000026,-1.918569659183611,14.746603672381987,53.58602185507229,4.819521833454697,7.837190249569883,"[-3.8004303427880193, 5.491562270346884, -29.677996530211292, 53.58602185507229, 14.746603672381987]"
aa-142-3,1.4.2,False,request,body-json,nsPerOp,5,25006.89768976904,39187.02400240025,56.70485994923175,65.43230923115897,72.27564161900916,8.416472910744817,27.948353036735934,"[13.153941526413448, 68.05644205665915, -10.874004280127602, 72.27564161900916, 65.43230923115897]"
aa-142-3,1.4.2,False,request,body-shared,nsPerOp,5,29663.091509150905,44274.189618961864,49.25682849106781,63.30007420646269,70.17701710494755,7.389479596667461,22.4414419827175,"[8.781483303733628, 63.569285123490204, -14.224067739268975, 63.30007420646269, 70.17701710494755]"
aa-142-3,1.4.2,False,di,value,nsPerOp,5,61.00567000000183,73.25379999999768,20.077035462434047,7.79511866876641,36.958096963003825,1.953982310166426,8.948013618411377,"[-2.7405832143989173, 36.958096963003825, -6.9067568529921575, -7.79511866876641, 30.82154494819731]"
aa-142-3,1.4.2,False,di,singleton-class-warm,nsPerOp,5,202.35384000000067,182.63261000000057,-9.745913396059125,15.150326940795189,17.955087978563256,4.795752825841783,11.13704721188691,"[-17.955087978563256, 15.150326940795189, -15.757491132210276, -0.02086235996330288, -10.399405857751631]"
aa-142-3,1.4.2,False,di,singleton-factory-warm,nsPerOp,5,190.61958000000004,225.02565999999888,18.04960434809417,21.5139936901831,37.14615889957498,2.4605604523946925,8.925466544571583,"[18.04960434809417, 23.296959652291104, -21.5139936901831, 11.621752723496858, 37.14615889957498]"
aa-142-3,1.4.2,False,di,request-warm,nsPerOp,5,137.34115000000202,137.7818699999989,0.32089435686017964,9.54614071956026,37.6830155072519,9.168024295705926,10.337165550155328,"[-7.90074913013985, 9.54614071956026, -15.590425739119828, 37.6830155072519, -6.978220824266668]"
aa-142-3,1.4.2,False,di,session-warm,nsPerOp,5,117.78974000000062,135.8406100000002,15.324653912980434,13.276818926075896,48.85621616959072,12.609230651158366,8.189782127745554,"[-0.4955935653394361, 24.204856234897186, -13.276818926075896, 48.85621616959072, -12.850737477434105]"
aa-142-3,1.4.2,False,di,class-cold-bind-resolve,nsPerOp,5,913.8778499999944,1391.4327500000013,52.25587861660175,45.39040967017709,73.73960958347186,3.4187938792907184,9.872334828973578,"[53.009534554720396, 45.39040967017709, -9.525733288896243, 31.91351258722557, 73.73960958347186]"
aa-142-3,1.4.2,False,di,factory-cold-bind-resolve,nsPerOp,5,444.61364999999654,459.8496000000068,3.4267841304490565,9.70232964657507,92.76885673663095,10.728584243871428,18.944987665535145,"[-6.092457564368092, 92.76885673663095, -9.70232964657507, -0.5652149792188088, 69.76763756645931]"
aa-142-3,1.4.2,False,di,transient-class,nsPerOp,5,618.3622100000002,669.8567100000014,8.327562578573676,12.649450509828352,31.82907645985944,3.991099326720012,5.808079462248132,"[-1.8802452083743537, 8.327562578573676, -12.649450509828352, 19.107855261897754, 31.82907645985944]"
aa-142-3,1.4.2,False,di,transient-chain-3,nsPerOp,5,1308.7804200000005,1508.5228099999995,15.26171899790485,15.26171899790485,30.90886959247876,0.6970168456524627,11.67547211301357,"[-2.282391989347776, 26.715763811541503, 0.38098047869772333, 30.90886959247876, 15.26171899790485]"
aa-142-3,1.4.2,False,dispatch,static,nsPerOp,5,6704.211821182158,8194.646264626474,22.23131492855348,6.807783143656132,45.45012201258516,1.4777084840564045,16.3327201399961,"[-4.768338359647107, 45.45012201258516, 6.807783143656132, 30.724178118746636, 0.570985767062604]"
aa-142-3,1.4.2,False,dispatch,middleware,nsPerOp,5,8287.880888088883,9207.609960996218,11.097276678157208,7.687818373497457,28.776630426866333,2.524972661870989,5.454097440367531,"[7.687818373497457, 28.776630426866333, 1.3998873556435587, 1.8869949094620697, 21.261670359234298]"
aa-142-3,1.4.2,False,dispatch,async,nsPerOp,5,6590.390039003838,7307.664266426611,10.883638497535596,15.13135161907433,30.882506598829718,2.490770867579979,10.982633138784852,"[-5.575804641538806, 15.13135161907433, 30.312162969932643, 30.882506598829718, 1.227028609127867]"
aa-142-3,1.4.2,False,dispatch,query,nsPerOp,5,7666.994899489836,8329.889888988922,8.646086220080784,14.860433529049244,24.08284796558815,1.8116392621876258,7.836066049685603,"[24.08284796558815, 14.860433529049244, 5.270253244008827, 17.15966529668467, 0.03492982995236815]"
aa-142-3,1.4.2,False,dispatch,metadata,nsPerOp,5,8077.5931593159485,9157.036603660363,13.363429217767475,19.167884364594514,30.908082564630313,1.7234282342079879,11.065374857600187,"[11.442792664006118, 30.908082564630313, 25.164049438942705, 19.167884364594514, 8.327354368801721]"
aa-142-3,1.4.2,False,dispatch,class-warm,nsPerOp,5,12604.814581458211,13443.699069907068,6.655270357430432,25.690909127393123,56.12933536707732,3.7409328849555963,7.846647581766408,"[56.12933536707732, 46.10059395865118, -25.690909127393123, 2.271575628733391, 3.9251565543131584]"
aa-142-3,1.4.2,False,dispatch,factory-warm,nsPerOp,5,11447.963096309672,12858.461746174655,12.320957344103146,30.095725428547393,63.518642555896186,3.7227951805606683,11.513052411455227,"[6.227104311391951, 63.518642555896186, -30.325606194370145, 30.095725428547393, -7.164619402647753]"
aa-142-3,1.4.2,False,dispatch,middleware-20,nsPerOp,5,10070.752175217567,10223.57425742566,1.5174842906388042,6.513026543703471,37.91616742615573,4.611137574873055,4.22997412221474,"[-6.513026543703471, 37.91616742615573, -6.9417599019482745, -6.175264555604853, 1.9231370454117158]"
aa-142-3,1.4.2,False,dispatch,static-listeners,nsPerOp,5,9098.370537053715,10065.803180317986,10.633031918455483,27.72563345230776,71.46540449144713,8.594833501175996,13.383149739957098,"[10.633031918455483, 71.46540449144713, -27.72563345230776, -2.3131555064014764, 28.998501262626263]"
aa-142-3,1.4.2,False,dispatch,middleware-listeners,nsPerOp,5,15254.741674167459,15453.193519351935,1.300919080921159,12.28956721846406,39.6122638489691,4.587684923786169,6.931017883257624,"[-4.466997046202081, 39.6122638489691, -14.811000494473914, -6.852089331822775, 12.28956721846406]"
aa-142-3,1.4.2,False,http,static,rps,5,30586.42934597261,28287.8475209226,-7.515038120501205,4.97208982568872,12.902181556164683,5.068494055532539,3.0435336782804687,"[-12.902181556164683, 3.393324321616631, 1.8767877929535048, -10.3298490826486, -4.97208982568872]"
aa-142-3,1.4.2,False,http,static,p50,5,1.060284000000138,1.0935269999999946,3.1352920538131546,5.925927258225783,18.320608083561197,4.873882846475114,4.340084881285401,"[3.1352920538131546, -5.925927258225783, 17.667314351579044, 3.740060464745687, 18.320608083561197]"
aa-142-3,1.4.2,False,http,static,p95,5,1.663633000000118,1.8762229999997544,12.778659716393047,4.869622573733023,33.03430595403065,6.986997733277618,5.818764613817064,"[33.03430595403065, -4.869622573733023, -3.120381854494003, 14.917052018080557, -0.7273483467403641]"
aa-142-3,1.4.2,False,http,static,p99,5,2.362710999999763,2.8005119999997987,18.529604340102534,5.838542594885077,25.044916623339695,1.7846871665477755,3.464116561529216,"[16.50281140973895, 5.838542594885077, -1.8434977422990273, 25.044916623339695, 4.236301977125079]"
aa-142-3,1.4.2,False,http,param,rps,5,30916.939757138374,32095.66469575449,3.812553725806467,3.812553725806467,29.949393245411436,5.402594559371407,1.6738469983080642,"[0.15867278772525584, 3.812553725806467, 9.068063877247079, 29.949393245411436, 1.6891549630872138]"
aa-142-3,1.4.2,False,http,param,p50,5,1.1049679999996442,0.9165950000005978,-17.04782400930227,14.537285734243033,33.253661077803585,5.588759131432063,5.645459554216368,"[-14.537285734243033, -3.0873292258288054, -21.060291973365096, -33.253661077803585, 11.06543326200562]"
aa-142-3,1.4.2,False,http,param,p95,5,1.7381720000003043,1.5890239999998812,-8.58073884520042,9.151295441323548,16.62361566862539,5.21979412857008,2.2257058420451155,"[7.755936828468379, -8.133877773031672, -9.151295441323548, -16.62361566862539, -10.615462681477272]"
aa-142-3,1.4.2,False,http,param,p99,5,2.4175739999991492,2.303900999999314,-4.701945007676089,2.345121532595462,26.84294070471861,1.2204797040659596,0.3274012207471951,"[0.3893415031232417, -1.2842626533805745, -2.345121532595462, -26.84294070471861, -3.752678873576887]"
aa-142-3,1.4.2,False,http,wildcard,rps,5,30592.42582672052,31331.476455141994,2.4157960947835733,5.2282119326716,7.67130631700369,0.8016817535202619,3.569772781070154,"[2.4157960947835733, -5.815733396924316, 2.954344253373997, -7.67130631700369, 5.2282119326716]"
aa-142-3,1.4.2,False,http,wildcard,p50,5,1.069721999999274,1.057559000000765,-1.137024385636376,4.960157790230846,13.537527351662671,1.994910827237507,9.39295112605915,"[-2.878037471305861, 4.960157790230846, -9.703776290008403, 13.537527351662671, -2.9984865855927967]"
aa-142-3,1.4.2,False,http,wildcard,p95,5,1.6850039999999353,1.6539759999996022,-1.8414199610407023,4.369410024723985,9.262911763439675,2.6434952083186585,6.34150676916971,"[-4.369410024723985, 9.262911763439675, -2.4621900007267827, 2.2804433806406177, -8.035021110041484]"
aa-142-3,1.4.2,False,http,wildcard,p99,5,2.402705999999853,2.365878000000521,-1.532771799768018,6.948504376597886,15.007456391343643,1.1750501309395494,6.336801813117317,"[0.6405424490546041, 15.007456391343643, -6.887968688439394, 6.948504376597886, -7.772444901686681]"
aa-142-3,1.4.2,False,http,middleware,rps,5,30763.35702385009,30961.237211598633,0.6432334013324104,1.2865631009468914,8.6415250258987,0.8510743474727928,0.8509820658267555,"[-0.02194394941911204, -0.20608699261278618, 2.92674638834034, -8.6415250258987, -1.2865631009468914]"
aa-142-3,1.4.2,False,http,middleware,p50,5,1.0067040000003544,0.9682030000003579,-3.824460814696573,7.628884148951776,7.782625280210198,6.94543778498713,4.115562542246162,"[1.7430412104004978, -7.782625280210198, -7.761285892447001, 1.3040157364995641, 7.628884148951776]"
aa-142-3,1.4.2,False,http,middleware,p95,5,1.6559589999997115,1.6954729999997653,2.386170188999892,7.5457547008153325,11.84012201180451,6.11790509300776,4.108587986958346,"[-10.71542187054243, 6.592796077691876, 5.194083227252544, 11.84012201180451, 7.5457547008153325]"
aa-142-3,1.4.2,False,http,middleware,p99,5,2.421050999999352,2.416403000000173,-0.19198273804146293,1.886949097677526,17.442845459942635,1.158215997910946,3.9603493291506897,"[-1.886949097677526, 4.976619404034732, -1.1556640916637773, 17.442845459942635, -1.5410399540223274]"
aa-142-3,1.4.2,False,http,json,rps,5,30653.22468426621,30647.312617247764,-0.01928693336293863,2.700542109062165,10.331290235539436,1.9302017934119005,2.09295278783306,"[-2.700542109062165, 1.020494087230106, 5.606487624749801, -10.331290235539436, -1.7409158749388864]"
aa-142-3,1.4.2,False,http,json,p50,5,0.8710300000002462,0.8727239999989251,0.19448239425490232,5.69629150931873,10.959209212053933,1.280208488870194,2.9225734596483774,"[4.241074894403485, -8.563977120460942, -5.69629150931873, 10.959209212053933, -1.1593491641059717]"
aa-142-3,1.4.2,False,http,json,p95,5,1.7060939999992115,1.6960429999999178,-0.5891234597447892,3.5279805353622073,17.495529174444503,2.8534183930520345,2.6728685534523606,"[-1.87568797485822, -0.07638173013568839, -5.137442697475181, 17.495529174444503, 3.5279805353622073]"
aa-142-3,1.4.2,False,http,json,p99,5,2.4427209999994375,2.4464480000006006,0.15257575470812856,3.339431723864439,21.760660121073027,1.0774869500387911,2.2957773883511807,"[-0.6174279647340186, 3.339431723864439, -5.021117866735314, 21.760660121073027, -3.1898214732546837]"
aa-142-3,1.4.2,False,http,di,rps,5,27604.066892805604,26192.237538120935,-5.114570110872441,8.01938589012754,17.566843176603143,2.248160392528012,2.84674193363818,"[-4.559091492637213, -4.488763082155456, 8.01938589012754, -17.566843176603143, -16.38797490923021]"
aa-142-3,1.4.2,False,http,di,p50,5,1.0114530000009836,1.118583999999828,10.591792203764294,18.401322278800514,45.78003112974649,3.042949103937826,11.048075066350718,"[-4.5315289989983025, 18.401322278800514, -14.351956778843489, 34.99945128426254, 45.78003112974649]"
aa-142-3,1.4.2,False,http,di,p95,5,2.0300790000001143,2.111961999999039,4.033488351877934,9.705123670888716,25.781804550492836,5.672931940049868,4.293590509632319,"[5.554766428107416, 9.705123670888716, -6.655841142431296, 25.781804550492836, 12.125355131704696]"
aa-142-3,1.4.2,False,http,di,p99,5,2.783009000000675,2.880231000001004,3.4934130647908512,14.165854296501212,34.788535758312044,2.8364263285006635,4.469467900403557,"[5.915608712412634, 1.7539850099487664, -14.9510801232143, 34.788535758312044, 14.165854296501212]"
aa-142-3,1.4.2,False,http,static-file,rps,5,16303.724304205676,16146.174831481829,-0.9663403881480348,3.0800622269280375,21.91205906471092,3.1227234164047486,2.134346894848102,"[-9.8233916776429, -2.8390001512210605, 21.91205906471092, -3.0800622269280375, -2.198398550211289]"
aa-142-3,1.4.2,False,http,static-file,p50,5,2.062428999999611,2.084892000000764,1.0891526448259414,15.55877148322875,23.807185092663797,7.594055358930445,1.5136995105307423,"[23.807185092663797, -2.7874179420317446, -15.55877148322875, 12.869621236717709, -18.48999407984453]"
aa-142-3,1.4.2,False,http,static-file,p95,5,3.196722000000591,3.1500860000014654,-1.4588694293440896,7.820373042338824,19.46081012213997,3.2626233998402467,0.9035943780862378,"[7.820373042338824, 12.131657500831071, -19.46081012213997, -1.3304253544917821, 1.195065028192177]"
aa-142-3,1.4.2,False,http,static-file,p99,5,4.267776999999114,4.021075000000565,-5.780573820951773,8.864449367665394,14.130731213270042,2.3111329387633828,1.6167815820626235,"[12.798846205958569, 8.864449367665394, -14.130731213270042, 2.591231922412862, -5.110882500302305]"
aa-142-3,1.4.2,False,http,post-json,rps,5,9422.813444720874,9590.93001698265,1.7841441226448485,7.7099006016516425,20.796223296300752,2.6032744836401425,5.079384914765407,"[-20.796223296300752, 7.7099006016516425, 9.95100200790835, 0.2754066755594975, -0.8035073579268026]"
aa-142-3,1.4.2,False,http,post-json,p50,5,2.897071000001233,2.880882000001293,-0.5588057731389151,4.801177989021355,25.07003897375375,0.990793805138284,2.9218829510698816,"[25.07003897375375, -4.801177989021355, -10.562116013079903, -1.055463303065951, 1.3426528013969818]"
aa-142-3,1.4.2,False,http,post-json,p95,5,6.056575000000521,5.776680999999371,-4.6213247586486705,8.815282295122017,22.515675962490246,2.1406983320072794,6.922781438008049,"[22.515675962490246, -8.815282295122017, -10.839049341279061, -4.6213247586486705, -0.6982614203875359]"
aa-142-3,1.4.2,False,http,post-json,p99,5,8.22644500000024,7.528529999999591,-8.483798287117072,12.07500673969818,44.03289279604654,0.6335543482020037,8.120363470702248,"[44.03289279604654, -12.07500673969818, -16.444615273873488, -8.483798287117072, -5.516519766298956]"
aa-142-3,1.4.2,False,http,async,rps,5,32391.042304562736,31875.269900155017,-1.5923303719530657,12.254412406978465,19.044132141759885,3.1804196148077555,2.49938534312029,"[-14.022877189628923, 12.254412406978465, -3.992909046955617, 4.180637943214416, -19.044132141759885]"
aa-142-3,1.4.2,False,http,async,p50,5,1.020578999999998,1.0335639999993873,1.272316988629929,3.7441478935757777,24.3487449747261,6.131617444521304,1.549783080705967,"[-0.29718424549877165, -3.7441478935757777, 24.3487449747261, -1.0550601436990603, 24.212999577200954]"
aa-142-3,1.4.2,False,http,async,p95,5,1.6137200000011944,1.6479140000010375,2.118954961196362,12.680899857473971,32.879603635615105,3.5698882086693966,4.443617810196654,"[32.879603635615105, -12.680899857473971, 1.2593566530190836, -2.4188211090460654, 21.255249511488074]"
aa-142-3,1.4.2,False,http,async,p99,5,2.357181000001219,2.3805859999993118,0.9929233265532078,15.164429909994348,32.986461377543755,5.300908161064278,4.584795508348989,"[32.986461377543755, -15.164429909994348, 0.9929233265532078, -8.194820734899888, 32.53868666692441]"
aa-142-3,1.4.2,False,http,query,rps,5,27856.15737579829,27331.412547005148,-1.883766025995559,8.633292173318008,27.70232127639096,7.445470374459527,7.558854868665144,"[7.156179042550015, 27.70232127639096, -13.983486741960272, 8.633292173318008, -1.883766025995559]"
aa-142-3,1.4.2,False,http,query,p50,5,1.2063280000002123,1.1679160000021511,-3.184208606453176,7.1462081844880565,26.21923268441815,7.516115020214675,9.157336657550632,"[-0.6605453293316188, -11.51575524095928, 26.21923268441815, -7.1462081844880565, -3.184208606453176]"
aa-142-3,1.4.2,False,http,query,p95,5,1.8320780000030936,1.9151139999994484,4.532339780086581,12.789721643414309,27.292716084280467,8.279833064049534,6.5664498301914245,"[-12.789721643414309, -27.292716084280467, 21.452464762586978, -10.241568048205984, 4.532339780086581]"
aa-142-3,1.4.2,False,http,query,p99,5,2.8875029999981052,2.8582290000013018,-1.0138171283916475,16.43163708378158,28.7912425481094,7.257169949136641,12.40044097224635,"[-16.43163708378158, -28.7912425481094, 19.469652148010063, -7.243744473434644, -1.0138171283916475]"
aa-142-3,1.4.2,False,http,metadata,rps,5,22829.713876190566,26167.52174708868,14.62045424221965,2.859423731948052,19.715854789199305,4.256245387005623,1.4196926911017709,"[-1.4864260114245686, -0.997401149765309, 19.715854789199305, 12.993196030835218, -2.859423731948052]"
aa-142-3,1.4.2,False,http,metadata,p50,5,1.4380400000009104,1.2774099999987811,-11.170064810577419,5.184162856812846,14.944292076836375,4.437359183076172,2.767866229377583,"[-3.2010634347766853, 3.4297010169381137, -14.944292076836375, -12.687477399826674, 5.184162856812846]"
aa-142-3,1.4.2,False,http,metadata,p95,5,2.1949989999993704,1.9584460000005492,-10.776906959815879,3.3778319879873786,13.416004134498005,8.168796432157407,4.048567078241201,"[3.3778319879873786, -0.6083593075852045, -13.416004134498005, -7.172486183261717, 0.26692510843653316]"
aa-142-3,1.4.2,False,http,metadata,p99,5,3.5561449999986507,2.9457620000030147,-17.1641763762689,7.914277979335771,17.1641763762689,2.728010247108396,4.92069624073338,"[-7.914277979335771, -2.539168615873466, -17.1641763762689, -14.226507377711261, 3.8509497151018923]"
aa-142-3,1.4.2,False,http,class-warm,rps,5,25065.714572268025,25261.113761167046,0.7795476499808496,24.1971783030287,28.994110364675805,12.321002853268329,6.9872995326108205,"[-24.1971783030287, 27.82091211263551, 28.994110364675805, -17.148580851541105, -10.275420366718757]"
aa-142-3,1.4.2,False,http,class-warm,p50,5,1.2793539999984205,1.3170849999987695,2.949222810918295,17.941110547234917,36.52064174768379,6.47014039893471,0.4511478001359602,"[6.870163970285614, -8.215809063464995, -17.941110547234917, 24.029002137302548, 36.52064174768379]"
aa-142-3,1.4.2,False,http,class-warm,p95,5,2.3742029999993974,2.282651999998052,-3.856072964332402,26.18662567255099,48.547185526192685,11.647571837706627,15.859973399196443,"[48.547185526192685, -26.518443906163427, -26.18662567255099, 14.081609702297214, 25.830772326224995]"
aa-142-3,1.4.2,False,http,class-warm,p99,5,3.021756000001915,2.714069000001473,-10.182390636446058,27.436153083841,47.648424072465744,16.518077568083825,3.4123303425336022,"[47.648424072465744, -27.436153083841, -28.626768501406406, 22.80753310314303, 7.589292085127597]"
aa-142-3,1.4.2,False,http,factory-warm,rps,5,25401.31354473866,25509.95394265606,0.427695984012999,20.140311959067013,33.09063475263257,8.071469113478113,10.372790121367013,"[-20.140311959067013, 33.09063475263257, 22.993632987805768, -9.98945814413319, -4.79521978202574]"
aa-142-3,1.4.2,False,http,factory-warm,p50,5,1.3407189999998081,1.3238080000010086,-1.261338132658818,15.717040678798867,37.43172223359268,15.354074940400297,8.577678938245091,"[7.20814727024115, -37.43172223359268, -15.717040678798867, 15.824771775761516, -8.952614586256535]"
aa-142-3,1.4.2,False,http,factory-warm,p95,5,2.154019999998127,2.2566340000012133,4.763836919024689,19.050480420511985,43.18404804358884,12.000492103033757,8.246707263925389,"[43.18404804358884, -30.631554210244172, -14.16387648001779, 13.403403868192854, 19.050480420511985]"
aa-142-3,1.4.2,False,http,factory-warm,p99,5,2.895680000001448,3.0685520000006363,5.969996684685519,21.031440069471262,46.13589899421242,7.5035224887973735,12.38962220619718,"[46.13589899421242, -26.06054080478748, -18.541010196454653, 21.031440069471262, 6.6885404058976805]"
aa-142-3,1.4.2,False,http,middleware-20,rps,5,24571.91786748852,23750.495150774448,-3.3429328599576147,9.925016733466796,16.66896871899768,6.584167882303966,1.3370069091208525,"[-9.925016733466796, 2.362539432876476, 1.3245879958438733, -15.666200258149498, 16.66896871899768]"
aa-142-3,1.4.2,False,http,middleware-20,p50,5,1.263052999998763,1.3609269999979006,7.749001823299051,6.620040510550096,17.621350806413226,2.5952988513861905,9.162357716597825,"[-6.032843224358175, 6.172618230890348, -6.620040510550096, 17.621350806413226, -15.383171052108136]"
